;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo;
1197;07/11/2020 11:00;Pueblo Viejo - Rio el Sueño;16.5;92.6;1015.5;1.3;76.4;0;15.3;;;0;
1198;07/11/2020 12:00;Pueblo Viejo - Rio el Sueño;16.2;91;1015.7;1.1;101.7;0;14.8;;;0;
1199;07/11/2020 13:00;Pueblo Viejo - Rio el Sueño;16.1;89.9;1015.7;0.9;127.3;0;14.5;;;0;
1200;06/11/2020 0:00;Pueblo Viejo - Rio el Sueño;16;90.4;1015.4;0.9;139;0;14.4;;;0;
1201;06/11/2020 1:00;Pueblo Viejo - Rio el Sueño;15.8;90.9;1014.8;1.1;126.4;0;14.3;;;0;
1202;06/11/2020 2:00;Pueblo Viejo - Rio el Sueño;15.8;91.1;1014.3;0.9;126.4;0;14.3;;;0;
1203;06/11/2020 3:00;Pueblo Viejo - Rio el Sueño;15.7;97.5;1014.1;0.8;103.6;0.1;15.3;;;0;
1204;06/11/2020 4:00;Pueblo Viejo - Rio el Sueño;15.3;97.2;1014.4;1;111;0.4;14.9;;;0;
1205;06/11/2020 5:00;Pueblo Viejo - Rio el Sueño;15;96.8;1015;1.1;132.6;0.3;14.5;;;0;
1206;06/11/2020 6:00;Pueblo Viejo - Rio el Sueño;15;96.5;1015.9;1.1;126.4;0.1;14.5;;;0;
1207;06/11/2020 7:00;Pueblo Viejo - Rio el Sueño;16.7;96;1016.8;1.1;116.4;0;16.1;;;0;
1208;06/11/2020 8:00;Pueblo Viejo - Rio el Sueño;18;;1018.2;0.9;208;0;14.7;;;0;
1209;06/11/2020 9:00;Pueblo Viejo - Rio el Sueño;18.4;;1018.2;1.7;218.1;0;14.6;;;0;
1210;06/11/2020 10:00;Pueblo Viejo - Rio el Sueño;19.4;;1017.7;2.1;209;0;14.3;;;0;
1211;06/11/2020 11:00;Pueblo Viejo - Rio el Sueño;19.6;;1016.5;2.5;219;0.3;14.2;;;0;
1212;06/11/2020 12:00;Pueblo Viejo - Rio el Sueño;20;;1015.1;2.7;230.7;0.3;14.3;;;0;
1213;06/11/2020 13:00;Pueblo Viejo - Rio el Sueño;21.2;;1013.6;2.1;238;0.4;14.3;;;0;
1214;06/11/2020 14:00;Pueblo Viejo - Rio el Sueño;20.6;81.5;1012.9;1.4;260;0.1;17.4;;;0;
1215;06/11/2020 15:00;Pueblo Viejo - Rio el Sueño;19.2;76.6;1012.8;1.6;256.4;0.1;15;;;0;
1216;06/11/2020 16:00;Pueblo Viejo - Rio el Sueño;18.5;89;1013;1.2;263.7;0.3;16.7;;;0;
1217;06/11/2020 17:00;Pueblo Viejo - Rio el Sueño;17.8;93.4;1013.5;0.5;257.4;0.1;16.7;;;0;
1218;06/11/2020 18:00;Pueblo Viejo - Rio el Sueño;16.9;92.2;1014.1;0.7;125.3;0;15.6;;;0;
1219;06/11/2020 19:00;Pueblo Viejo - Rio el Sueño;16.5;90.4;1014.7;0.8;140;0;14.9;;;0;
1220;06/11/2020 20:00;Pueblo Viejo - Rio el Sueño;16.2;89;1015.6;1;137.3;0;14.4;;;0;
1221;06/11/2020 21:00;Pueblo Viejo - Rio el Sueño;16.1;80.7;1016.1;0.8;105.4;0;12.8;;;0;
1222;06/11/2020 22:00;Pueblo Viejo - Rio el Sueño;15.8;80;1016.3;0.8;106.4;0;12.4;;;0;
1223;06/11/2020 23:00;Pueblo Viejo - Rio el Sueño;15.5;78.6;1016.2;0.8;95.4;0;11.8;;;0;
1224;05/11/2020 0:00;Pueblo Viejo - Rio el Sueño;15.5;77.6;1015.8;0.9;88.3;0;11.6;;;0;
1225;05/11/2020 1:00;Pueblo Viejo - Rio el Sueño;15.4;78.2;1015.1;0.8;91.8;0;11.6;;;0;
1226;05/11/2020 2:00;Pueblo Viejo - Rio el Sueño;15.4;79.5;1014.6;0.8;109;0;11.9;;;0;
1227;05/11/2020 3:00;Pueblo Viejo - Rio el Sueño;15.3;80.2;1014.5;1;123.7;0;11.9;;;0;
1228;05/11/2020 4:00;Pueblo Viejo - Rio el Sueño;14.9;80.5;1014.7;0.9;116.4;0;11.6;;;0;
1229;05/11/2020 5:00;Pueblo Viejo - Rio el Sueño;14.8;84.6;1015.2;0.8;88.1;0;12.2;;;0;
1230;05/11/2020 6:00;Pueblo Viejo - Rio el Sueño;14.7;84.4;1015.9;0.7;99;0;12.1;;;0;
1231;05/11/2020 7:00;Pueblo Viejo - Rio el Sueño;17;84.5;1016.3;0.7;123.7;0;14.3;;;0;
1232;05/11/2020 8:00;Pueblo Viejo - Rio el Sueño;19.5;78.2;1016.8;1.2;262.8;0;15.6;;;0;
1233;05/11/2020 9:00;Pueblo Viejo - Rio el Sueño;20.5;85.8;1017.1;1.6;282.8;0;18;;;0;
1234;05/11/2020 10:00;Pueblo Viejo - Rio el Sueño;21.4;89.1;1016.8;1.7;286.4;0;19.6;;;0;
1235;05/11/2020 11:00;Pueblo Viejo - Rio el Sueño;21.2;90.8;1015.9;1.7;283.7;0;19.6;;;0;
1236;05/11/2020 12:00;Pueblo Viejo - Rio el Sueño;20.1;91.6;1014.5;1.7;276.4;0.3;18.7;;;0;
1237;05/11/2020 13:00;Pueblo Viejo - Rio el Sueño;20;89.8;1012.9;1.8;268.1;0.6;18.3;;;0;
1238;05/11/2020 14:00;Pueblo Viejo - Rio el Sueño;20;88.7;1011.9;1.6;263.7;0.9;18.1;;;0;
1239;05/11/2020 15:00;Pueblo Viejo - Rio el Sueño;19.5;84.1;1011.4;1.4;266.4;1.1;16.7;;;0;
1240;05/11/2020 16:00;Pueblo Viejo - Rio el Sueño;19.1;87;1011.6;1.4;281.1;1.2;16.9;;;0;
1241;05/11/2020 17:00;Pueblo Viejo - Rio el Sueño;18.1;93.8;1012.2;1;277.5;1.2;17.1;;;0;
1242;05/11/2020 18:00;Pueblo Viejo - Rio el Sueño;17.1;97.6;1012.9;0.7;42.7;1.2;16.7;;;0;
1243;05/11/2020 19:00;Pueblo Viejo - Rio el Sueño;16.5;95.9;1013.9;0.9;72.6;1.3;15.9;;;0;
1244;05/11/2020 20:00;Pueblo Viejo - Rio el Sueño;15.9;93.2;1014.9;0.7;98.9;1;14.8;;;0;
1245;05/11/2020 21:00;Pueblo Viejo - Rio el Sueño;15.8;92.8;1015.7;0.6;130;0.7;14.6;;;0;
1246;05/11/2020 22:00;Pueblo Viejo - Rio el Sueño;15.8;93.2;1016;0.8;103.6;0.4;14.7;;;0;
1247;05/11/2020 23:00;Pueblo Viejo - Rio el Sueño;15.7;95.3;1016;0.9;93.6;0.4;15;;;0;
1248;04/11/2020 0:00;Pueblo Viejo - Rio el Sueño;15.7;96.8;1015.6;0.8;126.3;0.2;15.2;;;0;
1249;04/11/2020 1:00;Pueblo Viejo - Rio el Sueño;15.5;97.2;1015.1;1;111.7;0;15.1;;;0;
1250;04/11/2020 2:00;Pueblo Viejo - Rio el Sueño;15.4;97.5;1014.7;1;130;0;15;;;0;
1251;04/11/2020 3:00;Pueblo Viejo - Rio el Sueño;15.3;93.8;1014.7;0.8;95.4;0;14.3;;;0;
1252;04/11/2020 4:00;Pueblo Viejo - Rio el Sueño;15.3;94;1015;0.7;104.5;0;14.3;;;0;
1253;04/11/2020 5:00;Pueblo Viejo - Rio el Sueño;15.2;93.8;1015.6;0.8;115.4;0;14.2;;;0;
1254;04/11/2020 6:00;Pueblo Viejo - Rio el Sueño;15.2;94;1016.2;1;106.4;0;14.2;;;0;
1255;04/11/2020 7:00;Pueblo Viejo - Rio el Sueño;15.3;89.9;1016.6;0.6;96.4;0;13.7;;;0;
1256;04/11/2020 8:00;Pueblo Viejo - Rio el Sueño;15.8;84.7;1016.9;0.8;281.1;0;13.2;;;0;
1257;04/11/2020 9:00;Pueblo Viejo - Rio el Sueño;16.6;94.9;1017;0.8;240.2;0;15.8;;;0;
1258;04/11/2020 10:00;Pueblo Viejo - Rio el Sueño;19.1;83.8;1016.8;1.6;256.4;0;16.3;;;0;
1259;04/11/2020 11:00;Pueblo Viejo - Rio el Sueño;20.7;75.7;1016;2.1;266.4;0;16.3;;;0;
1260;04/11/2020 12:00;Pueblo Viejo - Rio el Sueño;20.3;82.1;1014.8;2.2;268.1;0;17.1;;;0;
1261;04/11/2020 13:00;Pueblo Viejo - Rio el Sueño;19.5;91.1;1013.3;1.6;259;0.2;18;;;0;
1262;04/11/2020 14:00;Pueblo Viejo - Rio el Sueño;19.1;91.9;1012;1;252.6;0.6;17.8;;;0;
1263;04/11/2020 15:00;Pueblo Viejo - Rio el Sueño;19.4;89.4;1011.3;0.6;277.3;0.8;17.6;;;0;
1264;04/11/2020 16:00;Pueblo Viejo - Rio el Sueño;18.4;93.2;1011.5;0.7;347.3;1;17.3;;;0;
1265;04/11/2020 17:00;Pueblo Viejo - Rio el Sueño;17.5;95.8;1012.2;1.1;31.1;2.1;16.8;;;0;
1266;04/11/2020 18:00;Pueblo Viejo - Rio el Sueño;16.8;97.2;1013.1;1.3;60.1;3.3;16.3;;;0;
1267;04/11/2020 19:00;Pueblo Viejo - Rio el Sueño;16.5;95.2;1013.9;1.4;63.7;4.3;15.7;;;0;
1268;04/11/2020 20:00;Pueblo Viejo - Rio el Sueño;16;96.9;1014.5;1.3;63.7;1.3;15.6;;;0;
1269;04/11/2020 21:00;Pueblo Viejo - Rio el Sueño;15.9;96.3;1015.2;1.1;63.7;1;15.3;;;0;
1270;04/11/2020 22:00;Pueblo Viejo - Rio el Sueño;15.8;95.9;1015.7;1.3;56.4;0.7;15.1;;;0;
1271;04/11/2020 23:00;Pueblo Viejo - Rio el Sueño;15.6;95.7;1015.8;1.2;56.4;0.5;14.9;;;0;
1272;04/11/2020 0:00;Pueblo Viejo - Rio el Sueño;15.5;95.3;1015.5;1;56.4;0.4;14.8;;;0;
1273;04/11/2020 1:00;Pueblo Viejo - Rio el Sueño;15.4;95.1;1014.7;1;75.4;0.1;14.6;;;0;
1274;04/11/2020 2:00;Pueblo Viejo - Rio el Sueño;15.3;95.2;1014.1;0.8;82.6;0.1;14.5;;;0;
1275;07/11/2020 4:00;Rio el Sueño - Huasa Pampa;18.2;79.3;1011;1.4;346.9;0.6;14.6;;;0;
1276;07/11/2020 5:00;Rio el Sueño - Huasa Pampa;17.2;87.6;1010.4;1.2;322.6;0.6;15.2;;;0;
1277;07/11/2020 6:00;Rio el Sueño - Huasa Pampa;16.5;92.4;1010.5;1;278.9;0.6;15.3;;;0;
1278;07/11/2020 7:00;Rio el Sueño - Huasa Pampa;15.4;95.5;1011.6;0.7;132.8;0.6;14.7;;;0;
1279;07/11/2020 8:00;Rio el Sueño - Huasa Pampa;13.5;97.7;1012.6;0.7;154;0.7;13.1;;;0;
1280;07/11/2020 9:00;Rio el Sueño - Huasa Pampa;12.9;96.9;1013.5;0.7;164;0.6;12.5;;;0;
1281;07/11/2020 10:00;Rio el Sueño - Huasa Pampa;12.5;96.3;1014;0.8;139.9;0.2;11.9;;;0;
1282;07/11/2020 11:00;Rio el Sueño - Huasa Pampa;12.1;95.6;1014.7;0.7;125.7;0;11.4;;;0;
1283;07/11/2020 12:00;Rio el Sueño - Huasa Pampa;11.9;95;1015.1;0.8;95.3;0;11.1;;;0;
1284;07/11/2020 13:00;Rio el Sueño - Huasa Pampa;11.7;95.3;1015.3;0.9;159.9;0;11;;;0;
1285;06/11/2020 0:00;Rio el Sueño - Huasa Pampa;11.7;94.9;1015.1;1.1;145.7;0;11;;;0;
1286;06/11/2020 1:00;Rio el Sueño - Huasa Pampa;11.5;95.7;1014.4;1.3;106;0;10.8;;;0;
1287;06/11/2020 2:00;Rio el Sueño - Huasa Pampa;11.2;96.2;1013.8;1.3;106;0;10.6;;;0;
1288;06/11/2020 3:00;Rio el Sueño - Huasa Pampa;11.2;95.8;1013.3;1.3;116.9;0;10.6;;;0;
1289;06/11/2020 4:00;Rio el Sueño - Huasa Pampa;11.4;95.1;1013.4;1.3;116.9;0;10.6;;;0;
1290;06/11/2020 5:00;Rio el Sueño - Huasa Pampa;11.1;94.9;1014;1.3;145.7;0;10.3;;;0;
1291;06/11/2020 6:00;Rio el Sueño - Huasa Pampa;11.1;94.9;1015;1.4;120;0;10.3;;;0;
1292;06/11/2020 7:00;Rio el Sueño - Huasa Pampa;12.8;92.4;1016;1.5;100.1;0;11.6;;;0;
1293;06/11/2020 8:00;Rio el Sueño - Huasa Pampa;14.2;;1017.8;1.5;65.1;0;12.4;;;0;
1294;06/11/2020 9:00;Rio el Sueño - Huasa Pampa;15.9;;1017.7;2.2;207.7;0;11.6;;;0;
1295;06/11/2020 10:00;Rio el Sueño - Huasa Pampa;16.5;;1017;2.3;211.7;0;11;;;0;
1296;06/11/2020 11:00;Rio el Sueño - Huasa Pampa;15.8;;1016;2.3;203;0;10.9;;;0;
1297;06/11/2020 12:00;Rio el Sueño - Huasa Pampa;15.9;;1014.5;2.4;198.9;0;10.9;;;0;
1298;06/11/2020 13:00;Rio el Sueño - Huasa Pampa;17.9;;1013.3;2.2;230.1;0;11.1;;;0;
1299;06/11/2020 14:00;Rio el Sueño - Huasa Pampa;19;68.2;1012.6;1.9;129;0;13;;;0;
1300;06/11/2020 15:00;Rio el Sueño - Huasa Pampa;18.2;75.9;1010.9;1.6;78.5;0.1;13.9;;;0;
1301;06/11/2020 16:00;Rio el Sueño - Huasa Pampa;16.6;80.2;1011.2;1.5;140;0.1;13.2;;;0;
1302;06/11/2020 17:00;Rio el Sueño - Huasa Pampa;15.4;87.6;1012;1.3;102.7;0;13.4;;;0;
1303;06/11/2020 18:00;Rio el Sueño - Huasa Pampa;13;94.3;1013;1.4;106.9;0;12.1;;;0;
1304;06/11/2020 19:00;Rio el Sueño - Huasa Pampa;11.9;94.8;1013.9;1.2;146.7;0;11.1;;;0;
1305;06/11/2020 20:00;Rio el Sueño - Huasa Pampa;11.1;93.7;1014.9;1.4;140;0;10.1;;;0;
1306;06/11/2020 21:00;Rio el Sueño - Huasa Pampa;10.6;94;1015.3;1.4;135.7;0;9.6;;;0;
1307;06/11/2020 22:00;Rio el Sueño - Huasa Pampa;10.3;93.7;1015.6;1.6;135.7;0.2;9.4;;;0;
1308;06/11/2020 23:00;Rio el Sueño - Huasa Pampa;10.2;92.9;1015.6;1.4;135.7;0;9.1;;;0;
1309;05/11/2020 0:00;Rio el Sueño - Huasa Pampa;10;93.1;1015.4;1.2;139.9;0;8.9;;;0;
1310;05/11/2020 1:00;Rio el Sueño - Huasa Pampa;9.9;93.9;1014.6;1.2;149.9;0;9;;;0;
1311;05/11/2020 2:00;Rio el Sueño - Huasa Pampa;9.9;94.7;1014;1.3;155.7;0;9.1;;;0;
1312;05/11/2020 3:00;Rio el Sueño - Huasa Pampa;9.9;94.6;1013.7;1.3;116.9;0;9;;;0;
1313;05/11/2020 4:00;Rio el Sueño - Huasa Pampa;9.7;93.9;1013.8;1.5;116.9;0;8.7;;;0;
1314;05/11/2020 5:00;Rio el Sueño - Huasa Pampa;9.4;92.7;1014.8;1.5;131.5;0;8.3;;;0;
1315;05/11/2020 6:00;Rio el Sueño - Huasa Pampa;9.3;92.2;1015.4;1.9;135.7;0;8.1;;;0;
1316;05/11/2020 7:00;Rio el Sueño - Huasa Pampa;12.3;82;1015.8;1.5;126.8;0;9.3;;;0;
1317;05/11/2020 8:00;Rio el Sueño - Huasa Pampa;15.5;73.5;1015.9;1.2;106.9;0;10.8;;;0;
1318;05/11/2020 9:00;Rio el Sueño - Huasa Pampa;17.9;70.3;1016.1;1.8;120.1;0;12.5;;;0;
1319;05/11/2020 10:00;Rio el Sueño - Huasa Pampa;19;69.4;1015.7;2;102.7;0;13.3;;;0;
1320;05/11/2020 11:00;Rio el Sueño - Huasa Pampa;17.4;65.9;1015.1;2;120.1;0;11;;;0;
1321;05/11/2020 12:00;Rio el Sueño - Huasa Pampa;16.8;64.7;1014;1.8;120.1;0;10.1;;;0;
1322;05/11/2020 13:00;Rio el Sueño - Huasa Pampa;18;75.3;1012.5;1.3;86;0;13.6;;;0;
1323;05/11/2020 14:00;Rio el Sueño - Huasa Pampa;18.1;78.2;1011.3;1.4;55.5;0.4;14.3;;;0;
1324;05/11/2020 15:00;Rio el Sueño - Huasa Pampa;17.4;82.2;1010.4;1.3;108.7;0.4;14.3;;;0;
1325;05/11/2020 16:00;Rio el Sueño - Huasa Pampa;16.6;85;1010.4;1.2;177.3;0.5;14.1;;;0;
1326;05/11/2020 17:00;Rio el Sueño - Huasa Pampa;15.2;89.8;1011;1;122.9;0.5;13.6;;;0;
1327;05/11/2020 18:00;Rio el Sueño - Huasa Pampa;13.3;96.4;1011.7;1.1;128.5;0.5;12.7;;;0;
1328;05/11/2020 19:00;Rio el Sueño - Huasa Pampa;12.6;96.5;1012.8;1.3;149.9;0.3;12;;;0;
1329;05/11/2020 20:00;Rio el Sueño - Huasa Pampa;12.1;96.1;1013.9;1.2;159.9;0.1;11.5;;;0;
1330;05/11/2020 21:00;Rio el Sueño - Huasa Pampa;11.7;95.3;1014.7;1.3;152.5;0.2;10.9;;;0;
1331;05/11/2020 22:00;Rio el Sueño - Huasa Pampa;11.3;94.9;1015;1.1;138.2;0.2;10.5;;;0;
1332;05/11/2020 23:00;Rio el Sueño - Huasa Pampa;10.9;95.5;1015;1;128.2;0.3;10.2;;;0;
1333;04/11/2020 0:00;Rio el Sueño - Huasa Pampa;10.7;94;1014.6;1.1;142.6;0.3;9.7;;;0;
1334;04/11/2020 1:00;Rio el Sueño - Huasa Pampa;10.6;93.3;1014.1;1;132.6;0.3;9.5;;;0;
1335;04/11/2020 2:00;Rio el Sueño - Huasa Pampa;10.4;92.9;1013.6;0.9;124;0.2;9.3;;;0;
1336;04/11/2020 3:00;Rio el Sueño - Huasa Pampa;10.5;93.3;1013.9;1.1;142.6;0;9.4;;;0;
1337;04/11/2020 4:00;Rio el Sueño - Huasa Pampa;10.4;93;1014.1;1;142.6;0;9.4;;;0;
1338;04/11/2020 5:00;Rio el Sueño - Huasa Pampa;10.4;92.8;1014.5;1.1;139.4;0;9.2;;;0;
1339;04/11/2020 6:00;Rio el Sueño - Huasa Pampa;10;92.8;1015.1;1.2;122.6;0;8.9;;;0;
1340;04/11/2020 7:00;Rio el Sueño - Huasa Pampa;12.6;87.5;1015.4;0.9;148.2;0;10.6;;;0;
1341;04/11/2020 8:00;Rio el Sueño - Huasa Pampa;15.1;83.1;1015.6;1.1;315.7;0;12.3;;;0;
1342;04/11/2020 9:00;Rio el Sueño - Huasa Pampa;16.7;72.5;1015.7;1.6;322.6;0;11.8;;;0;
1343;04/11/2020 10:00;Rio el Sueño - Huasa Pampa;18.7;68.3;1015.4;1.8;312.6;0;12.7;;;0;
1344;04/11/2020 11:00;Rio el Sueño - Huasa Pampa;18.4;75.3;1014.8;2.2;320;0.1;14;;;0;
1345;04/11/2020 12:00;Rio el Sueño - Huasa Pampa;17.8;82.4;1013.7;1.8;320;0.4;14.7;;;0;
1346;04/11/2020 13:00;Rio el Sueño - Huasa Pampa;16.8;87.5;1012.2;1.5;311.5;0.8;14.7;;;0;
1347;04/11/2020 14:00;Rio el Sueño - Huasa Pampa;16.4;89.3;1010.9;1.5;311.5;0.8;14.6;;;0;
1348;04/11/2020 15:00;Rio el Sueño - Huasa Pampa;15.7;91.4;1010.3;1.6;292.6;0.8;14.3;;;0;
1349;04/11/2020 16:00;Rio el Sueño - Huasa Pampa;14.9;94.1;1010.4;1.6;291.5;0.7;13.9;;;0;
1350;04/11/2020 17:00;Rio el Sueño - Huasa Pampa;14.2;96.3;1011;1.7;296.8;0.5;13.6;;;0;
1351;04/11/2020 18:00;Rio el Sueño - Huasa Pampa;13.5;98.3;1011.7;1.5;296.8;0.5;13.3;;;0;
1352;04/11/2020 19:00;Rio el Sueño - Huasa Pampa;13.2;98.6;1012.4;1.4;296.8;0.4;13;;;0;
1353;04/11/2020 20:00;Rio el Sueño - Huasa Pampa;12.9;98.5;1013.7;1.2;310;0.3;12.7;;;0;
1354;04/11/2020 21:00;Rio el Sueño - Huasa Pampa;12.8;98.7;1014.3;0.9;284.3;0.3;12.6;;;0;
1355;04/11/2020 22:00;Rio el Sueño - Huasa Pampa;12.7;98.5;1014.8;0.8;270;0.2;12.5;;;0;
1356;04/11/2020 23:00;Rio el Sueño - Huasa Pampa;12.6;98.2;1015;0.7;250;0.2;12.4;;;0;
1357;04/11/2020 0:00;Rio el Sueño - Huasa Pampa;12.5;98.3;1014.7;0.7;288.9;0.2;12.2;;;0;
1358;04/11/2020 1:00;Rio el Sueño - Huasa Pampa;12.2;99;1014.1;0.8;316.8;0.2;12.1;;;0;
1359;04/11/2020 2:00;Rio el Sueño - Huasa Pampa;12;99.3;1013.3;0.8;300;0.1;11.9;;;0;
1360;07/11/2020 4:00;Huasa Pampa - Rio Marapa;30.7;65.5;1009.9;0.5;224.4;0;23.5;;;0;
1361;07/11/2020 5:00;Huasa Pampa - Rio Marapa;30.2;63.5;1009.1;0.5;20.6;0;22.5;;;0;
1362;07/11/2020 6:00;Huasa Pampa - Rio Marapa;29.2;82.9;1008.9;1.5;176.9;0;26;;;0;
1363;07/11/2020 7:00;Huasa Pampa - Rio Marapa;26.5;91.9;1009.9;1.1;220;0;25.1;;;0;
1364;07/11/2020 8:00;Huasa Pampa - Rio Marapa;24.1;93;1010.8;1.4;233.9;0;22.9;;;0;
1365;07/11/2020 9:00;Huasa Pampa - Rio Marapa;22.7;95.5;1011.8;0.9;218.7;0;22;;;0;
1366;07/11/2020 10:00;Huasa Pampa - Rio Marapa;22.1;95.7;1012.4;1.2;276.7;0;21.4;;;0;
1367;07/11/2020 11:00;Huasa Pampa - Rio Marapa;21.9;96.9;1013.1;1.4;265.6;0;21.4;;;0;
1368;07/11/2020 12:00;Huasa Pampa - Rio Marapa;22;98.3;1013.6;1.7;281.1;0;21.7;;;0;
1369;07/11/2020 13:00;Huasa Pampa - Rio Marapa;22.2;98.3;1013.9;1.5;310;0;21.9;;;0;
1370;06/11/2020 0:00;Huasa Pampa - Rio Marapa;22.1;97.8;1013.8;1.1;336.1;0;21.7;;;0;
1371;06/11/2020 1:00;Huasa Pampa - Rio Marapa;21.9;97.6;1013.3;1.3;340.8;0;21.5;;;0;
1372;06/11/2020 2:00;Huasa Pampa - Rio Marapa;21.8;97.3;1012.9;1.5;328.6;0;21.3;;;0;
1373;06/11/2020 3:00;Huasa Pampa - Rio Marapa;21.5;92;1011.9;1.1;275.6;0;20.2;;;0;
1374;06/11/2020 4:00;Huasa Pampa - Rio Marapa;21.1;92.8;1012.1;1.1;300;0;19.9;;;0;
1375;06/11/2020 5:00;Huasa Pampa - Rio Marapa;21;92;1012.7;1;300;0;19.6;;;0;
1376;06/11/2020 6:00;Huasa Pampa - Rio Marapa;20.6;92.5;1013.7;0.8;290;0;19.3;;;0;
1377;06/11/2020 7:00;Huasa Pampa - Rio Marapa;21.2;92.6;1014.9;1;338.6;0;20;;;0;
1378;06/11/2020 8:00;Huasa Pampa - Rio Marapa;21.6;;1014.3;0.7;191.9;0;22;;;0;
1379;06/11/2020 9:00;Huasa Pampa - Rio Marapa;21.6;;1015.1;0.9;186.2;0;22.3;;;0;
1380;06/11/2020 10:00;Huasa Pampa - Rio Marapa;22.2;;1015.1;1;188.7;0;22.5;;;0;
1381;06/11/2020 11:00;Huasa Pampa - Rio Marapa;22.6;;1014;1.3;197.6;0;22.6;;;0;
1382;06/11/2020 12:00;Huasa Pampa - Rio Marapa;25;;1011.8;2.6;214.4;0;22.5;;;0;
1383;06/11/2020 13:00;Huasa Pampa - Rio Marapa;28.2;;1009.5;4.6;215.8;0;21.5;;;0;
1384;06/11/2020 14:00;Huasa Pampa - Rio Marapa;28.5;65;1011.9;1.8;175.8;0;21.3;;;0;
1385;06/11/2020 15:00;Huasa Pampa - Rio Marapa;28.2;56.3;1009.9;1.9;174.4;0;18.6;;;0;
1386;06/11/2020 16:00;Huasa Pampa - Rio Marapa;27.5;63.4;1010.2;1.4;155.8;0;19.9;;;0;
1387;06/11/2020 17:00;Huasa Pampa - Rio Marapa;24.9;76.8;1011;1.4;175.6;0;20.6;;;0;
1388;06/11/2020 18:00;Huasa Pampa - Rio Marapa;22.5;89.2;1011.9;0.8;253.5;0;20.6;;;0;
1389;06/11/2020 19:00;Huasa Pampa - Rio Marapa;21.6;95.3;1012.8;1;286.7;0;20.8;;;0;
1390;06/11/2020 20:00;Huasa Pampa - Rio Marapa;21.3;96;1013.5;1.6;323.3;0;20.6;;;0;
1391;06/11/2020 21:00;Huasa Pampa - Rio Marapa;21.2;87.3;1013.7;1.6;328.6;0;19;;;0;
1392;06/11/2020 22:00;Huasa Pampa - Rio Marapa;20.7;90.4;1014;1.7;318.6;0;19.1;;;0;
1393;06/11/2020 23:00;Huasa Pampa - Rio Marapa;20.5;91.1;1014.1;1.5;310;0.6;19;;;0;
1394;05/11/2020 0:00;Huasa Pampa - Rio Marapa;20.6;92.1;1013.8;1.1;279.2;1.2;19.2;;;0;
1395;05/11/2020 1:00;Huasa Pampa - Rio Marapa;20.5;92.3;1013.1;1.1;296.7;1.8;19.2;;;0;
1396;05/11/2020 2:00;Huasa Pampa - Rio Marapa;20.4;91.9;1012.5;1.1;323.3;1.7;19;;;0;
1397;05/11/2020 3:00;Huasa Pampa - Rio Marapa;20.1;92.6;1012.4;1.2;347.6;1.5;18.9;;;0;
1398;05/11/2020 4:00;Huasa Pampa - Rio Marapa;20.1;92.3;1012.6;1.5;348.6;1.4;18.8;;;0;
1399;05/11/2020 5:00;Huasa Pampa - Rio Marapa;20;89.6;1013.5;0.9;281.4;1;18.3;;;0;
1400;05/11/2020 6:00;Huasa Pampa - Rio Marapa;20;89.4;1014.3;0.8;268.1;0.6;18.2;;;0;
1401;05/11/2020 7:00;Huasa Pampa - Rio Marapa;22.1;86.1;1014.6;0.6;125.8;0;19.6;;;0;
1402;05/11/2020 8:00;Huasa Pampa - Rio Marapa;25.4;78.4;1014.8;0.6;164;0;21.4;;;0;
1403;05/11/2020 9:00;Huasa Pampa - Rio Marapa;28.5;68.9;1014.9;0.8;84.9;0;22.2;;;0;
1404;05/11/2020 10:00;Huasa Pampa - Rio Marapa;30.3;65.2;1014.5;0.9;102.4;0;23;;;0;
1405;05/11/2020 11:00;Huasa Pampa - Rio Marapa;30.6;59.8;1013.7;0.8;175.1;0;21.9;;;0;
1406;05/11/2020 12:00;Huasa Pampa - Rio Marapa;30.7;55.5;1012.5;1.2;191.9;0;20.8;;;0;
1407;05/11/2020 13:00;Huasa Pampa - Rio Marapa;30.3;46.7;1010.6;1.7;191.9;0;17.6;;;0;
1408;05/11/2020 14:00;Huasa Pampa - Rio Marapa;30.1;45.2;1009.3;1.7;184.4;0;16.9;;;0;
1409;05/11/2020 15:00;Huasa Pampa - Rio Marapa;29.1;47.2;1008.3;1.7;174.4;0;16.7;;;0;
1410;05/11/2020 16:00;Huasa Pampa - Rio Marapa;28.5;55.5;1008.2;1.5;155.8;0;18.7;;;0;
1411;05/11/2020 17:00;Huasa Pampa - Rio Marapa;26.5;68.9;1008.7;0.9;177;0;20.3;;;0;
1412;05/11/2020 18:00;Huasa Pampa - Rio Marapa;23.9;74.6;1009.5;1.1;353.7;0;19.1;;;0;
1413;05/11/2020 19:00;Huasa Pampa - Rio Marapa;22.1;81.3;1010.7;2;341.9;0;18.8;;;0;
1414;05/11/2020 20:00;Huasa Pampa - Rio Marapa;20.6;85.6;1011.8;2.2;338.6;0;18.1;;;0;
1415;05/11/2020 21:00;Huasa Pampa - Rio Marapa;20.4;87.3;1012.6;1.9;341.9;0;18.2;;;0;
1416;05/11/2020 22:00;Huasa Pampa - Rio Marapa;20.7;86.8;1012.9;1.9;338.6;0;18.5;;;0;
