;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo
546;19/10/2020 14:54;Interseccion ruta 321 - S M de Tuc;14;73.6;1025;41;244;57;13;;;0
547;20/10/2020 09:29;Interseccion ruta 321 - S M de Tuc;12;73.473;1023;53;244;58;11;;;0
548;20/10/2020 10:49;Villa Belgrano - Aguilares;4;73.790;1026;1;244;12;3;;;0
549;20/10/2020 21:07;Rio el Sueño - Huasa Pampa;2;73.803;1024;2;244;25;1;;;0
550;21/10/2020 04:55;Monteros - Rio Caspichango;14;73.869;1020;29;244;39;13;;;0
551;21/10/2020 06:14;Pueblo Viejo - Rio el Sueño;4;73.382;1023;64;244;53;3;;;0
552;21/10/2020 06:17;Rio Marapa - Villa Belgrano;11;73.161;1025;46;244;17;10;;;0
553;21/10/2020 08:31;Villa Belgrano - Aguilares;11;73.880;1021;57;244;20;10;;;0
554;21/10/2020 16:44;Huasa Pampa - Rio Marapa;15;73.221;1019;48;244;32;14;;;0
555;21/10/2020 19:28;Concepcion - Rio Seco;13;73.330;1020;59;244;36;12;;;0
556;22/10/2020 04:50;Pueblo Viejo - Rio el Sueño;8;73.343;1023;45;244;18;7;;;0
557;22/10/2020 09:26;Interseccion ruta 322 - Interseccion ruta 321;1;73.32;1019;21;244;17;0;;;0
558;22/10/2020 12:06;Aguilares - Concepcion;12;73.444;1022;7;244;37;11;;;0
559;22/10/2020 18:21;Concepcion - Rio Seco;3;73.893;1022;31;244;29;2;;;0
560;23/10/2020 07:25;Interseccion ruta 322 - Interseccion ruta 321;1;73.775;1024;23;244;63;0;;;0
561;24/10/2020 06:53;Huasa Pampa - Rio Marapa;6;73.898;1026;24;244;16;5;;;0
562;24/10/2020 14:54;Aguilares - Concepcion;10;73.22;1025;36;244;0;9;;;0
563;25/10/2020 02:36;Rio Seco - Monteros;8;73.131;1024;0;244;40;7;;;0
564;26/10/2020 03:40;Rio Marapa - Villa Belgrano;10;73.648;1025;47;244;59;9;;;0
565;26/10/2020 18:55;Interseccion ruta 322 - Interseccion ruta 321;14;73.499;1024;33;244;16;13;;;0
566;26/10/2020 19:08;Huasa Pampa - Rio Marapa;3;73.56;1021;38;244;64;2;;;0
567;26/10/2020 22:43;Rio Seco - Monteros;12;73.901;1024;63;244;5;11;;;0
568;27/10/2020 06:36;Monteros - Rio Caspichango;12;73.734;1024;37;244;56;11;;;0
569;27/10/2020 09:48;Rio Marapa - Villa Belgrano;8;73.481;1020;7;244;56;7;;;0
570;27/10/2020 22:28;Pueblo Viejo - Rio el Sueño;3;73.430;1023;8;244;3;2;;;0
571;29/10/2020 13:52;Huasa Pampa - Rio Marapa;11;73.918;1026;51;244;26;10;;;0
572;29/10/2020 18:11;Rio Marapa - Villa Belgrano;5;73.471;1026;43;244;37;4;;;0
573;29/10/2020 22:01;Rio Seco - Monteros;2;73.258;1021;45;244;34;1;;;0
574;30/10/2020 01:41;Rio Marapa - Villa Belgrano;14;73.509;1025;69;244;19;13;;;0
575;30/10/2020 02:36;Monteros - Rio Caspichango;9;73.907;1024;57;244;50;8;;;0
576;30/10/2020 03:45;Rio Seco - Monteros;2;73.615;1019;67;244;21;1;;;0
577;30/10/2020 10:06;Rio Marapa - Villa Belgrano;13;73.539;1025;64;244;36;12;;;0
578;30/10/2020 10:15;Rumi Punco - Pueblo Viejo;8;73.123;1022;9;244;32;7;;;0
579;30/10/2020 13:39;Pueblo Viejo - Rio el Sueño;11;73.164;1026;8;244;39;10;;;0
580;30/10/2020 18:15;Rio Seco - Monteros;10;73.533;1022;50;244;58;9;;;0
581;31/10/2020 03:39;Villa Belgrano - Aguilares;12;73.972;1022;22;244;62;11;;;0
582;31/10/2020 07:46;Villa Belgrano - Aguilares;9;73.1032;1022;33;244;32;8;;;0
583;01/11/2020 14:42;Pueblo Viejo - Rio el Sueño;10;73.1005;1021;54;244;25;9;;;0
584;01/11/2020 22:38;Interseccion ruta 322 - Interseccion ruta 321;10;73.478;1023;58;244;9;9;;;0
585;02/11/2020 05:12;Rio el Sueño - Huasa Pampa;4;73.474;1026;15;244;61;3;;;0
586;02/11/2020 06:10;Monteros - Rio Caspichango;14;73.220;1026;34;244;9;13;;;0
587;02/11/2020 21:20;Rio Caspichango - Interseccion ruta 322;6;73.517;1026;31;244;65;5;;;0
588;02/11/2020 21:55;Rio el Sueño - Huasa Pampa;7;73.71;1020;28;244;30;6;;;0
589;03/11/2020 02:50;Concepcion - Rio Seco;8;73.403;1026;13;244;49;7;;;0
590;03/11/2020 04:17;Pueblo Viejo - Rio el Sueño;14;73.678;1023;12;244;4;13;;;0
591;03/11/2020 13:28;Rumi Punco - Pueblo Viejo;15;73.704;1026;56;244;7;14;;;0
592;03/11/2020 18:51;Rumi Punco - Pueblo Viejo;3;73.934;1022;16;244;62;2;;;0
593;04/11/2020 13:22;Concepcion - Rio Seco;1;73.699;1024;3;244;36;0;;;0
594;04/11/2020 19:42;Pueblo Viejo - Rio el Sueño;13;73.159;1020;24;244;53;12;;;0
595;04/11/2020 23:57;Concepcion - Rio Seco;11;73.720;1024;49;244;34;10;;;0
596;05/11/2020 10:44;Interseccion ruta 321 - S M de Tuc;14;73.1029;1019;70;244;40;13;;;0
597;05/11/2020 21:36;Rio Marapa - Villa Belgrano;7;73.944;1025;7;244;23;6;;;0
598;05/11/2020 23:58;Rio Seco - Monteros;15;73.767;1026;32;244;35;14;;;0
599;06/11/2020 07:29;Interseccion ruta 322 - Interseccion ruta 321;3;73.858;1021;50;244;8;2;;;0
600;06/11/2020 20:54;Monteros - Rio Caspichango;2;73.21;1022;34;244;24;1;;;0
601;07/11/2020 01:01;Rio Marapa - Villa Belgrano;10;73.224;1019;10;244;25;9;;;0
602;07/11/2020 11:48;Villa Belgrano - Aguilares;1;73.469;1023;53;244;19;0;;;0
603;08/11/2020 13:57;Rio Caspichango - Interseccion ruta 322;9;73.755;1019;22;244;7;8;;;0
604;08/11/2020 20:21;Concepcion - Rio Seco;7;73.24;1026;46;244;4;6;;;0
605;09/11/2020 03:50;Huasa Pampa - Rio Marapa;12;73.294;1021;48;244;56;11;;;0
606;09/11/2020 18:17;Interseccion ruta 322 - Interseccion ruta 321;3;73.458;1021;52;244;33;2;;;0
607;10/11/2020 11:39;Huasa Pampa - Rio Marapa;13;73.297;1021;21;244;50;12;;;0
608;10/11/2020 20:16;Concepcion - Rio Seco;14;73.977;1019;39;244;16;13;;;0
609;10/11/2020 23:25;Rio Seco - Monteros;3;73.812;1026;33;244;16;2;;;0
610;11/11/2020 02:35;Monteros - Rio Caspichango;4;73.646;1022;38;244;64;3;;;0
611;11/11/2020 06:04;Pueblo Viejo - Rio el Sueño;4;73.76;1022;32;244;32;3;;;0
612;11/11/2020 20:57;Rio Caspichango - Interseccion ruta 322;4;73.104;1022;36;244;26;3;;;0
613;12/11/2020 01:45;Huasa Pampa - Rio Marapa;6;73.384;1021;30;244;28;5;;;0
614;12/11/2020 04:11;Rio Marapa - Villa Belgrano;9;73.39;1020;34;244;27;8;;;0
615;13/11/2020 03:34;Rio Marapa - Villa Belgrano;8;73.807;1020;14;244;34;7;;;0
616;13/11/2020 06:07;Rio el Sueño - Huasa Pampa;9;73.204;1022;33;244;40;8;;;0
617;13/11/2020 12:15;Interseccion ruta 321 - S M de Tuc;5;73.110;1021;23;244;4;4;;;0
618;14/11/2020 13:52;Rio Caspichango - Interseccion ruta 322;4;73.519;1019;52;244;26;3;;;0
619;14/11/2020 15:34;Aguilares - Concepcion;13;73.78;1022;30;244;2;12;;;0
620;14/11/2020 23:53;Villa Belgrano - Aguilares;9;73.495;1024;9;244;45;8;;;0
621;15/11/2020 01:12;Pueblo Viejo - Rio el Sueño;13;73.93;1022;59;244;35;12;;;0
622;16/11/2020 03:24;Rio Caspichango - Interseccion ruta 322;10;73.319;1019;37;244;65;9;;;0
623;16/11/2020 09:48;Rio el Sueño - Huasa Pampa;11;73.26;1019;53;244;62;10;;;0
624;16/11/2020 21:07;Concepcion - Rio Seco;1;73.102;1023;28;244;40;0;;;0
625;16/11/2020 22:02;Rio Marapa - Villa Belgrano;14;73.991;1025;49;244;13;13;;;0
626;17/11/2020 00:44;Rio Seco - Monteros;4;73.115;1021;19;244;0;3;;;0
627;17/11/2020 18:35;Monteros - Rio Caspichango;14;73.789;1022;11;244;35;13;;;0
628;17/11/2020 23:41;Monteros - Rio Caspichango;14;73.731;1020;43;244;48;13;;;0
629;18/11/2020 11:34;Concepcion - Rio Seco;12;73.81;1023;58;244;61;11;;;0
630;18/11/2020 15:46;Rio Marapa - Villa Belgrano;4;73.284;1020;45;244;9;3;;;0
631;18/11/2020 19:28;Huasa Pampa - Rio Marapa;9;73.372;1021;44;244;14;8;;;0
632;19/11/2020 13:54;Monteros - Rio Caspichango;2;73.346;1021;9;244;5;1;;;0
633;20/11/2020 01:22;Concepcion - Rio Seco;12;73.570;1024;51;244;44;11;;;0
634;20/11/2020 02:50;Villa Belgrano - Aguilares;4;73.141;1026;27;244;65;3;;;0
635;20/11/2020 03:50;Rio Marapa - Villa Belgrano;12;73.855;1022;63;244;17;11;;;0
636;20/11/2020 06:56;Rio Caspichango - Interseccion ruta 322;4;73.506;1020;12;244;34;3;;;0
637;20/11/2020 15:37;Monteros - Rio Caspichango;10;73.375;1019;69;244;51;9;;;0
638;21/11/2020 19:28;Interseccion ruta 321 - S M de Tuc;5;73.892;1026;17;244;45;4;;;0
639;22/11/2020 12:44;Huasa Pampa - Rio Marapa;10;73.214;1026;3;244;44;9;;;0
640;22/11/2020 14:02;Huasa Pampa - Rio Marapa;4;73.194;1021;62;244;26;3;;;0
641;22/11/2020 15:18;Interseccion ruta 322 - Interseccion ruta 321;6;73.902;1025;70;244;10;5;;;0
642;23/11/2020 06:38;Rio Marapa - Villa Belgrano;13;73.378;1026;5;244;7;12;;;0
643;23/11/2020 08:11;Rio Marapa - Villa Belgrano;7;73.530;1022;65;244;20;6;;;0
644;25/11/2020 15:14;Rio Marapa - Villa Belgrano;7;73.421;1020;59;244;66;6;;;0
645;25/11/2020 20:29;Rio Marapa - Villa Belgrano;4;73.567;1024;28;244;28;3;;;0
646;26/11/2020 08:44;Interseccion ruta 322 - Interseccion ruta 321;3;73.362;1023;18;244;58;2;;;0
647;26/11/2020 19:53;Rio Marapa - Villa Belgrano;9;73.939;1023;32;244;63;8;;;0
648;27/11/2020 21:33;Huasa Pampa - Rio Marapa;8;73.412;1021;57;244;30;7;;;0
649;28/11/2020 00:35;Rio Seco - Monteros;11;73.232;1021;27;244;20;10;;;0
650;28/11/2020 12:49;Rio Marapa - Villa Belgrano;9;73.252;1022;37;244;23;8;;;0
651;28/11/2020 16:28;Aguilares - Concepcion;14;73.576;1020;66;244;65;13;;;0
652;30/11/2020 14:13;Rio Seco - Monteros;1;73.496;1023;58;244;1;0;;;0
653;30/11/2020 19:46;Rumi Punco - Pueblo Viejo;4;73.129;1020;35;244;22;3;;;0
654;30/11/2020 23:29;Monteros - Rio Caspichango;5;73.851;1026;33;244;5;4;;;0
655;01/12/2020 07:47;Rio Caspichango - Interseccion ruta 322;13;73.687;1019;6;244;14;12;;;0
656;02/12/2020 12:39;Villa Belgrano - Aguilares;6;73.502;1023;12;244;42;5;;;0
657;02/12/2020 17:54;Interseccion ruta 321 - S M de Tuc;13;73.765;1026;24;244;18;12;;;0
658;03/12/2020 11:15;Concepcion - Rio Seco;10;73.399;1019;39;244;18;9;;;0
659;03/12/2020 20:48;Huasa Pampa - Rio Marapa;4;73.741;1023;68;244;51;3;;;0
660;03/12/2020 22:33;Pueblo Viejo - Rio el Sueño;3;73.635;1021;53;244;19;2;;;0
661;03/12/2020 23:56;Interseccion ruta 322 - Interseccion ruta 321;14;73.564;1023;54;244;17;13;;;0
662;05/12/2020 16:12;Rio Marapa - Villa Belgrano;12;73.768;1019;48;244;17;11;;;0
663;06/12/2020 01:00;Pueblo Viejo - Rio el Sueño;6;73.239;1019;9;244;13;5;;;0
664;06/12/2020 12:21;Rio Marapa - Villa Belgrano;7;73.344;1023;6;244;19;6;;;0
665;06/12/2020 22:20;Interseccion ruta 322 - Interseccion ruta 321;12;73.376;1023;12;244;55;11;;;0
666;06/12/2020 23:39;Rio el Sueño - Huasa Pampa;13;73.608;1026;7;244;6;12;;;0
667;07/12/2020 04:26;Huasa Pampa - Rio Marapa;13;73.559;1019;24;244;59;12;;;0
668;07/12/2020 23:18;Rio Marapa - Villa Belgrano;9;73.130;1023;18;244;29;8;;;0
669;08/12/2020 05:28;Villa Belgrano - Aguilares;13;73.556;1022;0;244;9;12;;;0
670;08/12/2020 20:57;Interseccion ruta 322 - Interseccion ruta 321;8;73.921;1021;55;244;51;7;;;0
671;09/12/2020 11:05;Concepcion - Rio Seco;14;73.363;1022;14;244;3;13;;;0
672;10/12/2020 00:45;Rio Marapa - Villa Belgrano;8;73.298;1026;35;244;56;7;;;0
673;11/12/2020 07:16;Rio el Sueño - Huasa Pampa;13;73.191;1025;40;244;58;12;;;0
674;11/12/2020 16:39;Concepcion - Rio Seco;11;73.387;1024;38;244;38;10;;;0
675;11/12/2020 18:45;Rio el Sueño - Huasa Pampa;13;73.36;1019;11;244;61;12;;;0
676;11/12/2020 20:45;Rio el Sueño - Huasa Pampa;2;73.516;1021;7;244;19;1;;;0
677;12/12/2020 02:45;Interseccion ruta 322 - Interseccion ruta 321;14;73.571;1022;51;244;15;13;;;0
678;12/12/2020 12:44;Monteros - Rio Caspichango;13;73.954;1023;60;244;7;12;;;0
679;12/12/2020 14:45;Pueblo Viejo - Rio el Sueño;12;73.919;1024;54;244;17;11;;;0
680;12/12/2020 20:52;Rio Seco - Monteros;5;73.73;1022;49;244;53;4;;;0
681;13/12/2020 06:02;Rio Seco - Monteros;6;73.729;1026;41;244;20;5;;;0
682;13/12/2020 17:56;Aguilares - Concepcion;10;73.386;1025;26;244;37;9;;;0
683;14/12/2020 02:15;Monteros - Rio Caspichango;13;73.656;1023;64;244;61;12;;;0
684;14/12/2020 08:23;Rio el Sueño - Huasa Pampa;9;73.416;1026;29;244;49;8;;;0
685;14/12/2020 10:03;Rio Marapa - Villa Belgrano;13;73.195;1022;8;244;5;12;;;0
686;15/12/2020 10:28;Rio Caspichango - Interseccion ruta 322;6;73.708;1021;32;244;56;5;;;0
687;16/12/2020 08:47;Rio Marapa - Villa Belgrano;3;73.727;1022;56;244;26;2;;;0
688;17/12/2020 00:39;Concepcion - Rio Seco;7;73.490;1023;44;244;27;6;;;0
689;17/12/2020 01:53;Rio el Sueño - Huasa Pampa;1;73.744;1021;44;244;7;0;;;0
690;17/12/2020 09:34;Villa Belgrano - Aguilares;3;73.87;1026;10;244;27;2;;;0
691;17/12/2020 14:28;Villa Belgrano - Aguilares;4;73.756;1023;37;244;64;3;;;0
692;18/12/2020 02:34;Villa Belgrano - Aguilares;10;73.179;1020;5;244;57;9;;;0
693;19/12/2020 03:57;Rio Caspichango - Interseccion ruta 322;4;73.321;1026;36;244;43;3;;;0
694;19/12/2020 15:59;Rio Seco - Monteros;11;73.276;1023;31;244;28;10;;;0
695;20/12/2020 08:25;Aguilares - Concepcion;6;73.590;1022;50;244;59;5;;;0
696;20/12/2020 15:30;Villa Belgrano - Aguilares;12;73.466;1024;62;244;63;11;;;0
697;20/12/2020 16:33;Interseccion ruta 322 - Interseccion ruta 321;14;73.805;1020;46;244;61;13;;;0
698;20/12/2020 16:46;Rio Caspichango - Interseccion ruta 322;7;73.366;1026;42;244;35;6;;;0
699;20/12/2020 20:51;Concepcion - Rio Seco;6;73.796;1024;3;244;18;5;;;0
700;20/12/2020 22:25;Rio el Sueño - Huasa Pampa;1;73.201;1019;49;244;20;0;;;0
701;21/12/2020 01:53;Rio el Sueño - Huasa Pampa;14;73.200;1026;41;244;23;13;;;0
702;22/12/2020 22:08;Rio Seco - Monteros;8;73.941;1019;48;244;51;7;;;0
703;24/12/2020 14:03;Villa Belgrano - Aguilares;4;73.633;1023;60;244;51;3;;;0
704;24/12/2020 14:20;Interseccion ruta 322 - Interseccion ruta 321;2;73.610;1020;45;244;49;1;;;0
705;24/12/2020 23:27;Pueblo Viejo - Rio el Sueño;2;73.836;1021;11;244;37;1;;;0
706;25/12/2020 18:19;Pueblo Viejo - Rio el Sueño;3;73.371;1025;15;244;21;2;;;0
707;25/12/2020 18:22;Rio Seco - Monteros;13;73.263;1024;26;244;66;12;;;0
708;25/12/2020 20:11;Rio Caspichango - Interseccion ruta 322;1;73.563;1020;59;244;64;0;;;0
709;26/12/2020 15:01;Rio Marapa - Villa Belgrano;2;73.619;1022;70;244;19;1;;;0
710;26/12/2020 15:38;Interseccion ruta 321 - S M de Tuc;4;73.779;1021;43;244;36;3;;;0
711;27/12/2020 04:25;Rio Caspichango - Interseccion ruta 322;5;73.1013;1019;14;244;34;4;;;0
712;27/12/2020 05:08;Rio Seco - Monteros;4;73.203;1025;9;244;14;3;;;0
713;27/12/2020 12:34;Rumi Punco - Pueblo Viejo;2;73.450;1020;37;244;27;1;;;0
714;27/12/2020 13:54;Concepcion - Rio Seco;8;73.852;1022;37;244;46;7;;;0
715;27/12/2020 17:08;Rumi Punco - Pueblo Viejo;7;73.659;1025;7;244;17;6;;;0
716;28/12/2020 18:18;Rumi Punco - Pueblo Viejo;9;73.278;1024;38;244;52;8;;;0
717;28/12/2020 22:29;Rio Marapa - Villa Belgrano;1;73.625;1019;62;244;53;0;;;0
718;29/12/2020 11:33;Aguilares - Concepcion;14;73.732;1022;55;244;66;13;;;0
719;29/12/2020 17:16;Rio el Sueño - Huasa Pampa;11;73.335;1019;26;244;1;10;;;0
720;29/12/2020 18:03;Rio el Sueño - Huasa Pampa;13;73.135;1026;18;244;64;12;;;0
721;29/12/2020 22:05;Rumi Punco - Pueblo Viejo;15;73.953;1022;40;244;29;14;;;0
722;30/12/2020 00:36;Interseccion ruta 321 - S M de Tuc;13;73.452;1025;0;244;32;12;;;0
723;30/12/2020 07:11;Interseccion ruta 321 - S M de Tuc;14;73.285;1023;44;244;53;13;;;0
724;31/12/2020 00:54;Monteros - Rio Caspichango;15;73.409;1019;5;244;11;14;;;0
725;31/12/2020 18:00;Rio Caspichango - Interseccion ruta 322;12;73.165;1019;7;244;63;11;;;0
726;01/01/2021 02:09;Aguilares - Concepcion;4;73.520;1022;1;244;60;3;;;0
727;02/01/2021 06:55;Concepcion - Rio Seco;1;73.985;1023;64;244;23;0;;;0
728;02/01/2021 20:02;Pueblo Viejo - Rio el Sueño;10;73.1022;1023;18;244;23;9;;;0
729;02/01/2021 20:16;Interseccion ruta 322 - Interseccion ruta 321;2;73.558;1020;43;244;2;1;;;0
730;03/01/2021 09:30;Rio Caspichango - Interseccion ruta 322;1;73.215;1025;38;244;16;0;;;0
731;03/01/2021 20:21;Rio el Sueño - Huasa Pampa;1;73.166;1024;46;244;65;0;;;0
732;04/01/2021 01:41;Villa Belgrano - Aguilares;12;73.29;1025;18;244;50;11;;;0
733;04/01/2021 07:23;Rio Marapa - Villa Belgrano;10;73.99;1020;17;244;60;9;;;0
734;04/01/2021 09:15;Huasa Pampa - Rio Marapa;13;73.661;1021;37;244;61;12;;;0
735;04/01/2021 16:42;Rio Seco - Monteros;3;73.942;1025;0;244;40;2;;;0
736;05/01/2021 02:22;Interseccion ruta 322 - Interseccion ruta 321;2;73.95;1020;36;244;27;1;;;0
737;05/01/2021 06:03;Rumi Punco - Pueblo Viejo;15;73.242;1021;61;244;30;14;;;0
738;05/01/2021 09:14;Interseccion ruta 322 - Interseccion ruta 321;4;73.392;1022;54;244;55;3;;;0
739;05/01/2021 14:14;Aguilares - Concepcion;15;73.265;1020;24;244;51;14;;;0
740;05/01/2021 15:42;Rio Marapa - Villa Belgrano;14;73.531;1023;50;244;2;13;;;0
741;05/01/2021 20:16;Aguilares - Concepcion;4;73.885;1023;10;244;42;3;;;0
742;05/01/2021 21:45;Rio Caspichango - Interseccion ruta 322;12;73.747;1024;63;244;8;11;;;0
743;06/01/2021 06:40;Rio Marapa - Villa Belgrano;6;73.323;1022;58;244;6;5;;;0
744;06/01/2021 20:27;Monteros - Rio Caspichango;14;73.254;1021;34;244;33;13;;;0
745;07/01/2021 01:15;Aguilares - Concepcion;1;73.19;1022;67;244;3;0;;;0
746;07/01/2021 01:37;Aguilares - Concepcion;6;73.676;1021;27;244;65;5;;;0
747;07/01/2021 19:55;Rio Marapa - Villa Belgrano;5;73.173;1019;25;244;46;4;;;0
748;07/01/2021 22:20;Concepcion - Rio Seco;11;73.915;1022;58;244;44;10;;;0
749;07/01/2021 22:22;Interseccion ruta 321 - S M de Tuc;14;73.527;1022;47;244;66;13;;;0
750;08/01/2021 00:21;Rio Marapa - Villa Belgrano;13;73.463;1023;12;244;27;12;;;0
751;08/01/2021 03:29;Rio Seco - Monteros;14;73.762;1021;48;244;65;13;;;0
752;08/01/2021 03:30;Pueblo Viejo - Rio el Sueño;15;73.624;1026;10;244;38;14;;;0
753;09/01/2021 04:16;Rio Caspichango - Interseccion ruta 322;15;73.649;1026;33;244;25;14;;;0
754;09/01/2021 09:32;Rio Seco - Monteros;15;73.551;1023;10;244;58;14;;;0
755;09/01/2021 21:51;Rio Marapa - Villa Belgrano;13;73.827;1022;40;244;64;12;;;0
756;10/01/2021 07:55;Rio Marapa - Villa Belgrano;3;73.109;1021;12;244;35;2;;;0
757;10/01/2021 09:53;Rio el Sueño - Huasa Pampa;8;73.621;1019;16;244;58;7;;;0
758;10/01/2021 14:32;Monteros - Rio Caspichango;3;73.826;1026;23;244;32;2;;;0
759;10/01/2021 18:23;Rio Marapa - Villa Belgrano;2;73.585;1019;54;244;48;1;;;0
760;10/01/2021 18:34;Huasa Pampa - Rio Marapa;8;73.498;1023;62;244;35;7;;;0
761;11/01/2021 01:02;Interseccion ruta 322 - Interseccion ruta 321;6;73.250;1020;63;244;41;5;;;0
762;11/01/2021 13:09;Rio Marapa - Villa Belgrano;14;73.42;1025;10;244;39;13;;;0
763;13/01/2021 01:05;Rio Seco - Monteros;10;73.900;1025;26;244;40;9;;;0
764;13/01/2021 05:54;Rio Seco - Monteros;12;73.896;1025;29;244;31;11;;;0
765;14/01/2021 14:59;Aguilares - Concepcion;8;73.369;1019;59;244;16;7;;;0
766;14/01/2021 20:04;Rio Seco - Monteros;14;73.657;1024;8;244;39;13;;;0
767;14/01/2021 20:49;Villa Belgrano - Aguilares;3;73.952;1021;47;244;1;2;;;0
768;14/01/2021 22:26;Rio Caspichango - Interseccion ruta 322;12;73.266;1024;47;244;27;11;;;0
769;15/01/2021 04:30;Aguilares - Concepcion;5;73.903;1026;36;244;0;4;;;0
770;15/01/2021 11:39;Rio Caspichango - Interseccion ruta 322;6;73.151;1022;15;244;13;5;;;0
771;15/01/2021 13:53;Villa Belgrano - Aguilares;2;73.886;1019;53;244;38;1;;;0
772;15/01/2021 17:56;Interseccion ruta 321 - S M de Tuc;13;73.572;1020;4;244;12;12;;;0
773;15/01/2021 19:19;Monteros - Rio Caspichango;7;73.537;1021;62;244;5;6;;;0
774;16/01/2021 10:38;Interseccion ruta 321 - S M de Tuc;10;73.433;1020;46;244;2;9;;;0
775;17/01/2021 06:29;Villa Belgrano - Aguilares;2;73.665;1020;17;244;22;1;;;0
776;17/01/2021 06:50;Rio Caspichango - Interseccion ruta 322;1;73.692;1021;28;244;47;0;;;0
777;17/01/2021 06:52;Huasa Pampa - Rio Marapa;6;73.863;1023;34;244;55;5;;;0
778;17/01/2021 08:44;Rio Seco - Monteros;9;73.910;1025;9;244;33;8;;;0
779;17/01/2021 11:30;Rio Marapa - Villa Belgrano;9;73.89;1020;47;244;13;8;;;0
780;18/01/2021 20:38;Interseccion ruta 321 - S M de Tuc;2;73.540;1022;6;244;43;1;;;0
781;18/01/2021 22:34;Rio Caspichango - Interseccion ruta 322;14;73.226;1019;34;244;43;13;;;0
782;19/01/2021 16:04;Rumi Punco - Pueblo Viejo;4;73.57;1021;57;244;51;3;;;0
783;19/01/2021 21:58;Interseccion ruta 322 - Interseccion ruta 321;9;73.856;1019;59;244;58;8;;;0
784;20/01/2021 01:09;Huasa Pampa - Rio Marapa;11;73.505;1019;50;244;27;10;;;0
785;20/01/2021 18:32;Villa Belgrano - Aguilares;12;73.186;1020;16;244;47;11;;;0
786;21/01/2021 11:28;Huasa Pampa - Rio Marapa;15;73.917;1026;15;244;57;14;;;0
787;22/01/2021 20:00;Interseccion ruta 321 - S M de Tuc;2;73.248;1021;19;244;45;1;;;0
788;22/01/2021 20:44;Huasa Pampa - Rio Marapa;12;73.738;1026;38;244;21;11;;;0
789;22/01/2021 22:16;Pueblo Viejo - Rio el Sueño;8;73.546;1020;65;244;37;7;;;0
790;23/01/2021 15:30;Rio el Sueño - Huasa Pampa;11;73.124;1023;43;244;2;10;;;0
791;23/01/2021 23:30;Interseccion ruta 321 - S M de Tuc;5;73.553;1026;70;244;9;4;;;0
792;24/01/2021 06:55;Villa Belgrano - Aguilares;13;73.228;1024;63;244;5;12;;;0
793;24/01/2021 17:19;Rio Seco - Monteros;12;73.683;1025;43;244;64;11;;;0
794;25/01/2021 02:30;Concepcion - Rio Seco;7;73.643;1019;35;244;55;6;;;0
795;26/01/2021 00:48;Monteros - Rio Caspichango;10;73.286;1023;52;244;1;9;;;0
796;26/01/2021 21:09;Monteros - Rio Caspichango;2;73.257;1021;44;244;34;1;;;0
797;27/01/2021 00:37;Rumi Punco - Pueblo Viejo;5;73.120;1025;12;244;8;4;;;0
798;27/01/2021 06:28;Rumi Punco - Pueblo Viejo;3;73.975;1026;2;244;38;2;;;0
799;27/01/2021 11:45;Interseccion ruta 321 - S M de Tuc;2;73.703;1022;23;244;59;1;;;0
800;27/01/2021 19:37;Interseccion ruta 321 - S M de Tuc;2;73.279;1020;47;244;47;1;;;0
801;28/01/2021 18:14;Pueblo Viejo - Rio el Sueño;2;73.198;1023;8;244;38;1;;;0
802;29/01/2021 02:35;Rio Seco - Monteros;8;73.461;1020;68;244;39;7;;;0
803;29/01/2021 11:43;Interseccion ruta 321 - S M de Tuc;1;73.887;1021;46;244;19;0;;;0
804;29/01/2021 18:17;Rio Caspichango - Interseccion ruta 322;1;73.967;1025;22;244;62;0;;;0
805;29/01/2021 18:34;Concepcion - Rio Seco;3;73.631;1023;49;244;54;2;;;0
806;30/01/2021 05:51;Huasa Pampa - Rio Marapa;11;73.119;1019;36;244;66;10;;;0
807;30/01/2021 20:06;Interseccion ruta 321 - S M de Tuc;4;73.978;1025;28;244;7;3;;;0
808;31/01/2021 16:56;Pueblo Viejo - Rio el Sueño;2;73.568;1022;11;244;15;1;;;0
809;31/01/2021 23:16;Rio Marapa - Villa Belgrano;5;73.49;1025;35;244;51;4;;;0
810;01/02/2021 22:22;Rio el Sueño - Huasa Pampa;7;73.597;1020;47;244;22;6;;;0
811;02/02/2021 05:28;Rio Seco - Monteros;10;73.560;1024;27;244;41;9;;;0
812;02/02/2021 08:20;Rio Caspichango - Interseccion ruta 322;9;73.634;1023;38;244;47;8;;;0
813;03/02/2021 14:14;Rumi Punco - Pueblo Viejo;9;73.682;1021;40;244;4;8;;;0
814;04/02/2021 17:59;Rio Seco - Monteros;8;73.671;1020;20;244;63;7;;;0
815;04/02/2021 21:04;Aguilares - Concepcion;1;73.721;1024;41;244;36;0;;;0
816;05/02/2021 07:26;Rio Marapa - Villa Belgrano;3;73.837;1023;56;244;45;2;;;0
817;06/02/2021 01:06;Interseccion ruta 321 - S M de Tuc;6;73.136;1024;43;244;9;5;;;0
818;06/02/2021 01:11;Interseccion ruta 322 - Interseccion ruta 321;8;73.313;1023;34;244;12;7;;;0
819;06/02/2021 15:40;Rio Marapa - Villa Belgrano;3;73.622;1020;31;244;19;2;;;0
